CL,Descriptive_JobTitle,skills,primary skills,business_type,req_type,priority,Rec_Status,req_category,HSU,Assigned_HSU,rec_city,positions,Unresponded_Pos_Opcl,Unresponded_Pos_Hold,rejections,max submission,submissions,hits,hires,Sourced,Rec_location,Metro_Area,Total_starts,Total_hires,Total_perm_hires,Total_perm_starts,BD,CLis_missing,Descriptive_JobTitleis_missing,skillsis_missing,primary skillsis_missing,business_typeis_missing,req_typeis_missing,priorityis_missing,Rec_Statusis_missing,req_categoryis_missing,HSUis_missing,Assigned_HSUis_missing,rec_cityis_missing,Rec_locationis_missing,Metro_Areais_missing
2,5795,15730,452,3,1,5,5,1,12,1,594,2,0,0,0,2,1,0,0,4,24,198,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,4170,8319,1843,2,1,8,3,1,14,1,416,1,0,0,0,2,5,1,0,4,5,127,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,593,7405,743,2,4,4,3,1,14,2,29,1,0,0,0,2,1,0,0,10,15,8,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3394,6269,1277,2,1,5,3,1,12,1,498,4,0,0,6,2,11,7,5,11,54,161,4,5,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2894,14634,577,2,4,6,1,1,9,2,561,2,0,0,0,2,5,0,0,2,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,6573,16625,457,3,1,8,1,1,3,1,484,1,0,0,0,2,1,0,0,2,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1378,11683,162,2,4,4,3,1,17,2,482,1,0,0,0,2,1,1,0,1,9,155,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2894,16451,577,2,1,8,5,1,9,2,325,2,0,0,4,2,14,7,2,4,53,195,1,2,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2135,1958,454,2,4,6,3,1,6,2,528,1,0,0,0,2,1,0,0,3,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1675,16493,1765,3,1,5,3,1,6,2,328,1,0,0,1,2,9,1,1,8,53,195,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4478,15757,1277,2,1,2,1,1,12,1,498,2,0,0,2,2,4,3,0,3,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4314,6919,1489,2,4,6,1,1,12,1,102,1,0,0,0,2,4,0,0,7,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,4383,12357,442,2,4,6,5,1,12,1,541,1,0,0,0,2,2,0,0,3,42,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5610,15786,385,2,4,4,1,1,12,1,482,1,0,0,1,2,2,1,1,2,9,155,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1640,3390,1416,2,4,6,1,1,4,2,102,1,0,0,0,2,1,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,1255,13910,743,2,4,6,1,1,12,1,161,4,0,0,0,2,0,0,0,0,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5152,14196,81,2,1,2,1,1,14,2,257,2,0,0,4,4,5,4,2,9,50,45,0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5152,16022,81,2,7,2,3,1,14,1,137,1,0,0,1,2,1,1,1,1,50,45,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3116,9171,580,2,7,8,3,1,6,1,413,1,0,0,0,2,1,1,0,3,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5057,10836,1277,2,1,2,3,1,12,1,366,1,0,0,0,2,1,0,0,1,54,160,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2339,13700,457,2,4,6,1,1,3,2,264,1,0,0,0,2,4,0,0,1,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5054,332,1416,2,4,6,5,1,8,1,420,1,0,0,0,2,2,1,0,9,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,661,13346,1416,3,1,8,1,1,14,2,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,4172,14830,1638,2,1,8,3,1,14,1,43,1,0,0,2,2,5,2,0,9,54,161,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1618,6146,1416,3,1,4,4,1,4,2,163,1,0,0,2,2,3,1,0,6,11,72,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2092,9361,454,2,4,6,1,1,6,2,264,1,0,0,0,2,0,0,0,0,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4077,8669,1341,2,7,2,1,1,14,1,29,1,0,0,0,2,2,1,0,23,15,8,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,6462,6638,637,2,1,2,3,1,12,1,498,1,0,0,0,2,2,1,0,7,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1675,2475,67,3,1,8,1,1,9,2,233,1,0,0,1,2,6,3,1,5,53,195,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2605,16286,1416,2,4,4,3,1,14,1,428,1,0,0,0,2,2,0,0,2,43,131,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5912,3598,1589,2,4,4,3,1,8,1,440,1,0,0,0,2,2,0,0,2,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6285,6374,81,2,7,2,1,1,8,2,29,1,0,0,0,2,6,2,0,5,15,8,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4982,2321,297,2,4,4,3,1,17,2,482,1,0,0,1,2,2,1,1,2,9,155,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4289,6063,385,2,1,2,3,1,3,2,109,2,0,0,1,4,9,3,1,17,17,173,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5152,9916,81,2,7,2,3,1,14,1,102,1,0,0,0,2,3,0,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,7289,3507,1416,2,1,4,5,1,11,2,102,1,0,0,0,2,3,0,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5164,1208,385,2,4,6,3,1,14,1,248,1,0,0,0,2,6,1,0,3,50,73,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5932,1850,454,2,4,4,3,1,6,2,528,1,0,0,0,2,2,1,0,3,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2894,2482,577,2,1,2,1,1,9,2,450,1,0,0,0,2,3,0,0,2,53,141,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,7069,196,1277,2,8,4,3,1,12,1,442,1,0,0,0,2,2,0,0,3,46,138,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,4176,15767,1416,2,7,8,1,1,14,2,102,1,0,0,0,2,1,0,0,4,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5099,8835,385,2,4,1,3,1,18,1,166,3,0,0,1,6,5,1,1,13,28,104,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1675,13653,555,3,7,2,3,1,9,2,102,1,0,0,0,2,2,0,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,3549,6288,1277,2,1,8,3,1,12,1,498,1,0,0,1,2,2,2,1,4,54,161,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6097,11583,1496,2,4,4,3,1,12,1,558,1,0,0,0,2,2,0,0,3,8,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1776,12898,1974,2,4,6,7,1,6,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,6652,5356,454,2,4,4,1,1,6,1,450,1,0,0,0,2,0,0,0,14,53,141,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,7119,13700,454,2,4,4,1,1,9,1,484,1,0,0,0,2,2,0,0,2,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,790,14362,385,2,4,4,3,1,12,1,484,1,0,0,0,2,2,0,0,3,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,4172,4434,81,2,4,4,3,1,14,1,420,1,0,0,0,2,1,0,0,11,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4552,8262,1348,2,4,6,3,1,8,2,109,1,0,0,0,2,3,1,0,4,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5730,7836,169,3,7,8,3,1,4,1,440,1,0,0,5,0,9,0,0,2,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2894,10469,577,2,1,2,1,1,9,2,102,2,0,0,0,4,2,0,0,10,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2894,1989,577,2,4,4,3,1,9,2,553,1,0,0,0,2,2,0,0,2,40,184,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,932,14584,1277,2,1,2,3,1,19,1,498,1,0,0,0,2,1,0,0,2,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,790,12233,81,2,4,6,1,1,14,2,264,1,0,0,0,2,1,0,0,1,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4469,8818,1277,2,4,4,1,1,12,1,350,1,0,0,0,2,3,1,0,4,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2894,7027,577,2,4,4,3,1,9,2,550,1,0,0,0,2,2,0,0,4,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,4172,14196,385,2,1,5,5,1,12,1,365,1,0,0,0,2,2,2,0,3,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,5223,4427,1448,2,7,2,3,1,8,2,533,2,0,0,0,4,3,0,0,4,14,178,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1876,15391,1675,3,1,2,1,1,13,2,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1395,10603,1447,2,4,4,1,1,12,1,448,1,0,0,0,2,1,0,0,2,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4468,16978,1277,2,4,4,4,1,12,1,498,2,0,0,0,4,6,2,0,14,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,4172,12291,1448,2,4,4,3,1,14,1,535,1,0,0,0,2,3,1,0,3,5,127,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1765,3949,577,3,1,5,5,1,4,2,82,1,0,0,0,2,6,2,0,5,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2894,12187,580,2,1,4,3,1,9,2,325,1,0,0,1,2,11,3,1,12,53,195,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1497,8044,1416,2,4,6,3,1,5,1,5,1,0,0,0,2,3,0,0,3,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2894,6978,577,2,4,6,1,1,9,2,420,1,0,0,0,2,0,0,0,0,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,790,12119,81,2,1,2,1,1,14,2,102,1,0,0,-4,2,8,0,0,4,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6411,14077,666,2,1,5,3,1,1,1,99,1,1,0,0,2,0,0,0,0,5,127,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4484,11755,1277,2,7,8,1,1,12,1,498,1,0,0,0,2,1,0,0,1,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,4501,15676,385,2,4,4,5,1,12,1,518,1,0,0,0,2,3,2,0,3,30,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1675,5158,457,2,7,2,3,1,3,2,373,1,0,0,0,2,2,1,0,2,36,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4172,15883,81,2,1,1,3,1,14,1,413,1,0,0,1,2,3,1,1,1,34,110,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,729,5304,351,2,4,6,3,1,3,2,94,1,0,0,0,2,2,0,0,34,37,136,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1675,15146,950,3,1,5,1,1,12,1,428,3,0,0,0,2,6,0,0,14,43,131,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4368,6867,743,2,4,4,3,1,11,1,47,2,0,0,0,4,6,0,0,8,6,59,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2097,14697,454,2,4,6,1,1,6,2,102,1,0,0,0,2,2,0,0,3,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1640,6843,708,2,4,6,1,1,4,1,491,6,0,0,0,2,0,0,0,0,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,676,9627,1974,2,4,4,7,1,12,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4483,2617,1277,2,1,5,3,1,12,1,498,4,0,0,1,8,9,1,0,14,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1675,4899,577,2,4,6,3,1,9,2,420,1,0,0,0,2,1,0,0,1,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2750,595,1254,2,1,2,3,1,8,2,416,1,0,0,0,2,2,1,0,4,5,127,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5704,14110,580,2,1,5,5,1,6,2,344,3,0,0,4,6,8,4,2,15,56,92,2,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4314,12233,1327,2,7,2,3,1,12,1,102,1,0,0,2,2,6,3,2,7,37,30,1,2,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,790,10820,81,2,4,6,3,1,14,2,264,1,0,0,1,2,4,1,0,8,34,110,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1623,1161,1416,2,4,6,1,1,4,2,109,1,0,0,0,2,0,0,0,0,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,209,14709,1277,2,1,2,3,1,12,1,498,1,0,0,1,2,1,1,1,1,54,161,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2894,15767,577,2,4,4,1,1,9,2,450,2,0,0,0,4,0,0,0,0,53,141,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,790,11659,81,2,4,4,1,1,14,1,102,1,0,0,0,2,2,1,0,3,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,252,15696,1254,2,1,2,1,1,14,1,469,1,0,0,0,2,3,0,0,3,9,148,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4238,11851,743,2,4,1,3,1,14,1,43,1,0,0,0,2,7,0,0,11,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,376,2370,1277,2,1,8,1,1,12,1,87,1,0,0,0,2,2,0,0,2,4,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4289,12521,1322,3,1,2,3,1,3,1,33,1,0,0,1,2,1,1,1,2,50,11,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2894,13833,577,2,7,2,3,1,9,2,328,3,0,0,1,6,17,2,1,29,53,195,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2727,2747,1416,2,7,2,1,1,8,2,29,2,0,0,0,4,1,0,0,4,15,8,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1340,16183,1638,2,1,4,3,1,8,2,102,7,0,0,0,14,9,2,0,10,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,790,16858,81,2,4,6,3,1,14,2,102,1,0,0,0,2,3,1,0,4,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6798,1924,454,2,1,2,3,1,6,1,81,1,1,0,0,2,0,0,0,1,9,90,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2145,16406,577,2,1,2,1,1,9,2,328,1,0,0,0,2,1,0,0,236,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5696,3113,1543,2,4,6,3,1,9,1,484,1,1,0,0,2,0,0,0,0,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2495,3391,1277,2,4,4,3,1,9,1,448,1,1,0,0,2,0,0,0,0,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,814,15751,708,2,1,5,5,1,4,1,470,2,0,0,1,4,6,3,1,6,30,173,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1411,5715,1416,2,1,2,4,1,3,1,484,1,0,1,0,2,0,0,0,1,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1675,14962,789,3,4,1,3,1,12,1,264,1,0,0,1,2,1,1,1,1,34,110,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2789,15488,1881,3,1,8,3,1,12,1,484,3,0,0,3,2,14,6,2,16,9,157,1,2,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2894,15767,577,2,1,2,1,1,9,2,450,2,0,0,0,4,3,0,0,3,53,141,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,790,462,1447,2,4,6,3,1,14,2,5,1,0,0,0,2,2,0,0,3,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1414,1403,1447,2,4,6,3,1,12,1,102,1,0,0,0,2,1,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,117,15009,385,2,4,4,3,1,12,1,102,1,1,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2894,16454,577,3,1,2,5,1,9,2,328,10,0,0,2,2,20,8,0,16,53,195,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5201,2843,274,2,1,2,5,1,8,2,423,1,0,0,1,2,10,2,0,13,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1570,4375,1269,2,4,4,1,1,17,2,491,1,0,0,0,2,3,1,0,3,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3550,6515,1277,1,1,8,4,1,12,1,558,1,0,1,0,2,0,0,0,0,8,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2158,3383,577,2,4,4,4,1,9,1,33,1,0,0,0,2,3,0,0,30,50,11,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6783,12895,454,2,4,4,1,1,6,2,450,1,0,0,0,2,2,0,0,2,53,141,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3906,12330,1269,2,4,4,3,1,17,2,485,1,0,0,0,2,3,0,0,3,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5730,10355,385,2,4,4,5,1,12,1,470,1,0,0,0,2,1,0,0,1,30,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1236,14380,1638,2,1,4,4,1,12,1,137,1,0,0,1,2,4,3,1,29,50,45,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1675,16318,1693,3,7,2,5,1,9,2,528,1,0,0,1,2,3,3,0,5,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2375,10126,1622,2,4,6,3,1,12,1,221,3,0,0,0,2,1,0,0,1,40,42,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6612,11658,1447,2,4,6,1,1,14,1,484,1,0,0,0,2,3,1,0,4,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4145,14179,385,2,4,6,3,1,12,1,428,1,0,0,0,2,3,0,0,5,43,131,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,7297,3579,1416,2,4,6,1,1,11,1,528,1,0,0,0,2,1,0,0,2,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,790,4894,1416,2,4,4,6,1,14,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1705,13565,1531,2,1,2,3,1,9,2,208,2,0,0,0,4,2,1,0,2,5,127,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,790,8356,81,2,7,8,1,1,14,2,102,1,0,0,1,2,5,0,0,3,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5099,13429,508,2,1,4,4,1,18,2,99,1,0,0,0,2,2,1,0,4,5,127,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,249,8477,81,2,7,2,3,1,14,2,29,1,0,0,0,2,3,1,0,4,15,8,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1496,4520,385,2,7,4,1,1,3,2,413,2,0,0,0,4,6,1,0,8,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3612,8721,274,2,4,6,5,1,12,1,485,1,0,0,0,2,1,0,0,2,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3813,14512,1974,2,4,6,1,1,14,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,6936,15767,454,2,4,6,1,1,6,1,33,1,0,0,0,2,2,0,0,2,50,11,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1291,3534,1416,2,4,4,1,1,11,2,528,1,0,0,0,2,1,0,0,3,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,790,15936,681,2,1,8,1,1,14,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,689,15987,313,2,7,2,3,1,14,2,102,1,0,0,0,2,2,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
